"","anio","jurisdicion_nombre","edad_madre","semana_gestacion","sexo","nacimientos_cantidad","educacion"
"1173",2019,"CABA","20 a 24","32 a 36","masculino",1,"Primaria/C. EGB Completa"
"1174",2019,"CABA","20 a 24","32 a 36","masculino",7,"Primaria/C. EGB Completa"
"1175",2019,"CABA","20 a 24","37 a 41","masculino",11,"Primaria/C. EGB Completa"
"1176",2019,"CABA","20 a 24","37 a 41","masculino",39,"Primaria/C. EGB Completa"
"1177",2019,"CABA","20 a 24","37 a 41","masculino",99,"Secundaria/Polimodal Incompleta"
"1178",2019,"CABA","20 a 24","37 a 41","masculino",112,"Secundaria/Polimodal Incompleta"
"1179",2019,"CABA","15 a 19","32 a 36","masculino",2,"Secundaria/Polimodal Completa"
"1180",2019,"CABA","15 a 19","32 a 36","masculino",1,"Secundaria/Polimodal Completa"
"1181",2019,"CABA","15 a 19","32 a 36","masculino",1,"Secundaria/Polimodal Completa"
"1182",2019,"CABA","15 a 19","32 a 36","masculino",1,"Secundaria/Polimodal Completa"
"1183",2019,"CABA","15 a 19","37 a 41","masculino",1,"Secundaria/Polimodal Completa"
"1184",2019,"CABA","15 a 19","37 a 41","masculino",3,"Secundaria/Polimodal Completa"
"1185",2019,"CABA","15 a 19","37 a 41","masculino",7,"Secundaria/Polimodal Completa"
"1186",2019,"CABA","15 a 19","37 a 41","masculino",30,"Secundaria/Polimodal Completa"
"1187",2019,"CABA","15 a 19","37 a 41","masculino",34,"Secundaria/Polimodal Completa"
"1188",2019,"CABA","15 a 19","37 a 41","masculino",1,"Secundaria/Polimodal Completa"
"1189",2019,"CABA","15 a 19","42 y más","masculino",1,"Secundaria/Polimodal Completa"
"1190",2019,"CABA","20 a 24","37 a 41","masculino",150,"Primaria/C. EGB Completa"
"1191",2019,"CABA","20 a 24","37 a 41","masculino",114,"Primaria/C. EGB Completa"
"1192",2019,"CABA","20 a 24","32 a 36","masculino",1,"Terciaria/Universitaria Completa"
"1193",2019,"CABA","20 a 24","32 a 36","masculino",1,"Terciaria/Universitaria Completa"
"1194",2019,"CABA","20 a 24","32 a 36","masculino",2,"Terciaria/Universitaria Completa"
"1195",2019,"CABA","20 a 24","32 a 36","masculino",1,"Terciaria/Universitaria Completa"
"1196",2019,"CABA","20 a 24","37 a 41","masculino",10,"Terciaria/Universitaria Completa"
"1197",2019,"CABA","20 a 24","42 y más","masculino",1,"Secundaria/Polimodal Incompleta"
"1198",2019,"CABA","30 a 34","32 a 36","masculino",4,"Secundaria/Polimodal Incompleta"
"1199",2019,"CABA","30 a 34","32 a 36","masculino",1,"Secundaria/Polimodal Incompleta"
"1200",2019,"CABA","30 a 34","32 a 36","masculino",2,"Secundaria/Polimodal Incompleta"
"1201",2019,"CABA","30 a 34","37 a 41","masculino",3,"Secundaria/Polimodal Incompleta"
"1202",2019,"CABA","30 a 34","37 a 41","masculino",16,"Secundaria/Polimodal Incompleta"
"1203",2019,"CABA","30 a 34","37 a 41","masculino",49,"Secundaria/Polimodal Incompleta"
"1204",2019,"CABA","30 a 34","37 a 41","masculino",84,"Secundaria/Polimodal Incompleta"
"1205",2019,"CABA","30 a 34","37 a 41","masculino",1,"Secundaria/Polimodal Incompleta"
"1206",2019,"CABA","30 a 34","Sin especif","masculino",1,"Secundaria/Polimodal Incompleta"
"1207",2019,"CABA","25 a 29","37 a 41","masculino",5,"Secundaria/Polimodal Incompleta"
"1208",2019,"CABA","20 a 24","42 y más","masculino",1,"Secundaria/Polimodal Incompleta"
"1209",2019,"CABA","20 a 24","Sin especif","masculino",3,"Secundaria/Polimodal Incompleta"
"1210",2019,"CABA","20 a 24","Sin especif","masculino",1,"Secundaria/Polimodal Incompleta"
"1211",2019,"CABA","25 a 29","32 a 36","masculino",1,"Secundaria/Polimodal Incompleta"
"1212",2019,"CABA","20 a 24","37 a 41","masculino",19,"Terciaria/Universitaria Completa"
"1213",2019,"CABA","20 a 24","37 a 41","masculino",30,"Terciaria/Universitaria Completa"
"1214",2019,"CABA","25 a 29","37 a 41","masculino",1,"Sin instrucción"
"1215",2019,"CABA","25 a 29","37 a 41","masculino",1,"Sin instrucción"
"1216",2019,"CABA","25 a 29","37 a 41","masculino",3,"Sin instrucción"
"1217",2019,"CABA","25 a 29","28 a 31","masculino",1,"Primaria/C. EGB Incompleta"
"1218",2019,"CABA","25 a 29","32 a 36","masculino",1,"Primaria/C. EGB Incompleta"
"1219",2019,"CABA","25 a 29","32 a 36","masculino",1,"Primaria/C. EGB Incompleta"
"1220",2019,"CABA","25 a 29","37 a 41","masculino",1,"Primaria/C. EGB Incompleta"
"1221",2019,"CABA","25 a 29","37 a 41","masculino",1,"Primaria/C. EGB Incompleta"
"1222",2019,"CABA","25 a 29","37 a 41","masculino",5,"Primaria/C. EGB Incompleta"
"1223",2019,"CABA","25 a 29","28 a 31","masculino",3,"Primaria/C. EGB Completa"
"1224",2019,"CABA","25 a 29","32 a 36","masculino",1,"Primaria/C. EGB Completa"
"1225",2019,"CABA","25 a 29","32 a 36","masculino",2,"Primaria/C. EGB Completa"
"1226",2019,"CABA","25 a 29","32 a 36","masculino",3,"Primaria/C. EGB Completa"
"1227",2019,"CABA","25 a 29","32 a 36","masculino",6,"Primaria/C. EGB Completa"
"1228",2019,"CABA","25 a 29","32 a 36","masculino",1,"Primaria/C. EGB Completa"
"1229",2019,"CABA","25 a 29","37 a 41","masculino",4,"Primaria/C. EGB Completa"
"1230",2019,"CABA","25 a 29","37 a 41","masculino",32,"Primaria/C. EGB Completa"
"1231",2019,"CABA","25 a 29","37 a 41","masculino",96,"Primaria/C. EGB Completa"
"1232",2019,"CABA","25 a 29","37 a 41","masculino",174,"Primaria/C. EGB Completa"
"1233",2019,"CABA","25 a 29","37 a 41","masculino",1,"Primaria/C. EGB Completa"
"1234",2019,"CABA","25 a 29","42 y más","masculino",2,"Primaria/C. EGB Completa"
"1235",2019,"CABA","25 a 29","42 y más","masculino",1,"Primaria/C. EGB Completa"
"1236",2019,"CABA","25 a 29","Sin especif","masculino",1,"Primaria/C. EGB Completa"
"1237",2019,"CABA","25 a 29","Sin especif","masculino",3,"Primaria/C. EGB Completa"
"1238",2019,"CABA","25 a 29","Sin especif","masculino",2,"Primaria/C. EGB Completa"
"1239",2019,"CABA","25 a 29","28 a 31","masculino",1,"Secundaria/Polimodal Incompleta"
"1240",2019,"CABA","25 a 29","32 a 36","masculino",4,"Secundaria/Polimodal Incompleta"
"1241",2019,"CABA","25 a 29","32 a 36","masculino",1,"Secundaria/Polimodal Incompleta"
"1242",2019,"CABA","20 a 24","Sin especif","masculino",1,"Secundaria/Polimodal Completa"
"1243",2019,"CABA","20 a 24","Sin especif","masculino",1,"Secundaria/Polimodal Completa"
"1244",2019,"CABA","20 a 24","Sin especif","masculino",2,"Secundaria/Polimodal Completa"
"1245",2019,"CABA","20 a 24","32 a 36","masculino",4,"Terciaria/Universitaria Incompleta"
"1246",2019,"CABA","20 a 24","37 a 41","masculino",1,"Terciaria/Universitaria Incompleta"
"1247",2019,"CABA","20 a 24","37 a 41","masculino",2,"Terciaria/Universitaria Incompleta"
"1248",2019,"CABA","30 a 34","Sin especif","masculino",1,"Secundaria/Polimodal Incompleta"
"1249",2019,"CABA","20 a 24","37 a 41","masculino",34,"Terciaria/Universitaria Incompleta"
"1250",2019,"CABA","30 a 34","Sin especif","masculino",2,"Secundaria/Polimodal Incompleta"
"1251",2019,"CABA","30 a 34","Sin especif","masculino",2,"Secundaria/Polimodal Incompleta"
"1252",2019,"CABA","30 a 34","24 a 27","masculino",1,"Secundaria/Polimodal Completa"
"1253",2019,"CABA","30 a 34","24 a 27","masculino",2,"Secundaria/Polimodal Completa"
"1254",2019,"CABA","30 a 34","28 a 31","masculino",2,"Secundaria/Polimodal Completa"
"1255",2019,"CABA","30 a 34","32 a 36","masculino",3,"Secundaria/Polimodal Completa"
"1256",2019,"CABA","20 a 24","37 a 41","masculino",11,"Terciaria/Universitaria Incompleta"
"1257",2019,"CABA","20 a 24","37 a 41","masculino",38,"Terciaria/Universitaria Incompleta"
"1258",2019,"CABA","20 a 24","Sin especif","masculino",1,"Terciaria/Universitaria Incompleta"
"1259",2019,"CABA","20 a 24","Sin especif","masculino",1,"Secundaria/Polimodal Incompleta"
"1260",2019,"CABA","20 a 24","24 a 27","masculino",1,"Secundaria/Polimodal Completa"
"1261",2019,"CABA","20 a 24","28 a 31","masculino",1,"Secundaria/Polimodal Completa"
"1262",2019,"CABA","20 a 24","28 a 31","masculino",3,"Secundaria/Polimodal Completa"
"1263",2019,"CABA","20 a 24","28 a 31","masculino",2,"Secundaria/Polimodal Completa"
"1264",2019,"CABA","20 a 24","32 a 36","masculino",1,"Secundaria/Polimodal Completa"
"1265",2019,"CABA","20 a 24","32 a 36","masculino",1,"Secundaria/Polimodal Completa"
"1266",2019,"CABA","20 a 24","32 a 36","masculino",7,"Secundaria/Polimodal Completa"
"1267",2019,"CABA","20 a 24","32 a 36","masculino",9,"Secundaria/Polimodal Completa"
"1268",2019,"CABA","20 a 24","32 a 36","masculino",2,"Secundaria/Polimodal Completa"
"1269",2019,"CABA","20 a 24","32 a 36","masculino",3,"Secundaria/Polimodal Completa"
"1270",2019,"CABA","20 a 24","37 a 41","masculino",1,"Secundaria/Polimodal Completa"
"1271",2019,"CABA","20 a 24","37 a 41","masculino",7,"Secundaria/Polimodal Completa"
"1272",2019,"CABA","20 a 24","37 a 41","masculino",68,"Secundaria/Polimodal Completa"
"1273",2019,"CABA","20 a 24","37 a 41","masculino",207,"Secundaria/Polimodal Completa"
"1274",2019,"CABA","20 a 24","37 a 41","masculino",215,"Secundaria/Polimodal Completa"
"1275",2019,"CABA","20 a 24","42 y más","masculino",3,"Secundaria/Polimodal Completa"
"1276",2019,"CABA","20 a 24","42 y más","masculino",1,"Secundaria/Polimodal Completa"
"1277",2019,"CABA","20 a 24","24 a 27","masculino",1,"Terciaria/Universitaria Incompleta"
"1278",2019,"CABA","20 a 24","32 a 36","masculino",1,"Terciaria/Universitaria Incompleta"
"1279",2019,"CABA","25 a 29","Sin especif","masculino",1,"Primaria/C. EGB Incompleta"
"1280",2019,"CABA","25 a 29","37 a 41","masculino",7,"Primaria/C. EGB Incompleta"
"1281",2019,"CABA","25 a 29","Sin especif","masculino",1,"Primaria/C. EGB Incompleta"
"1282",2019,"Córdoba","20 a 24","32 a 36","masculino",4,"Terciaria/Universitaria Incompleta"
"1283",2019,"Córdoba","20 a 24","32 a 36","masculino",11,"Terciaria/Universitaria Incompleta"
"1284",2019,"Córdoba","20 a 24","32 a 36","masculino",11,"Terciaria/Universitaria Incompleta"
"1285",2019,"Córdoba","20 a 24","37 a 41","masculino",4,"Terciaria/Universitaria Incompleta"
"1286",2019,"Córdoba","20 a 24","37 a 41","masculino",65,"Terciaria/Universitaria Incompleta"
"1287",2019,"Córdoba","20 a 24","37 a 41","masculino",186,"Terciaria/Universitaria Incompleta"
"1288",2019,"Santa Cruz","20 a 24","37 a 41","masculino",1,"Secundaria/Polimodal Completa"
"1289",2019,"Santa Cruz","20 a 24","37 a 41","masculino",21,"Secundaria/Polimodal Completa"
"1290",2019,"Santa Cruz","20 a 24","37 a 41","masculino",89,"Secundaria/Polimodal Completa"
"1291",2019,"Santa Cruz","25 a 29","32 a 36","masculino",1,"Primaria/C. EGB Incompleta"
"1292",2019,"Santa Cruz","25 a 29","37 a 41","masculino",6,"Primaria/C. EGB Incompleta"
"1293",2019,"Santa Cruz","25 a 29","32 a 36","masculino",1,"Primaria/C. EGB Completa"
"1294",2019,"Santa Cruz","25 a 29","32 a 36","masculino",1,"Primaria/C. EGB Completa"
"1295",2019,"Santa Cruz","25 a 29","37 a 41","masculino",1,"Primaria/C. EGB Completa"
"1296",2019,"Santa Cruz","25 a 29","37 a 41","masculino",5,"Primaria/C. EGB Completa"
"1297",2019,"Santa Cruz","25 a 29","37 a 41","masculino",34,"Primaria/C. EGB Completa"
"1298",2019,"Santa Cruz","25 a 29","37 a 41","masculino",29,"Primaria/C. EGB Completa"
"1299",2019,"Santa Cruz","25 a 29","42 y más","masculino",1,"Primaria/C. EGB Completa"
"1300",2019,"Santa Cruz","25 a 29","24 a 27","masculino",1,"Secundaria/Polimodal Incompleta"
"1301",2019,"Santa Cruz","25 a 29","24 a 27","masculino",1,"Terciaria/Universitaria Incompleta"
"1302",2019,"Santa Cruz","25 a 29","32 a 36","masculino",1,"Terciaria/Universitaria Incompleta"
"1303",2019,"Santa Cruz","25 a 29","32 a 36","masculino",2,"Terciaria/Universitaria Completa"
"1304",2019,"Santa Cruz","25 a 29","32 a 36","masculino",1,"Terciaria/Universitaria Completa"
"1305",2019,"Santa Cruz","25 a 29","37 a 41","masculino",1,"Terciaria/Universitaria Completa"
"1306",2019,"Santa Cruz","25 a 29","37 a 41","masculino",6,"Terciaria/Universitaria Completa"
"1307",2019,"Santa Cruz","25 a 29","37 a 41","masculino",26,"Terciaria/Universitaria Completa"
"1308",2019,"Entre Ríos","25 a 29","32 a 36","femenino",2,"Terciaria/Universitaria Completa"
"1309",2019,"Neuquén","30 a 34","37 a 41","masculino",11,"Primaria/C. EGB Incompleta"
"1310",2019,"Neuquén","30 a 34","28 a 31","masculino",3,"Primaria/C. EGB Completa"
"1311",2019,"Neuquén","30 a 34","37 a 41","masculino",26,"Secundaria/Polimodal Incompleta"
"1312",2019,"Santa Cruz","15 a 19","37 a 41","masculino",1,"Primaria/C. EGB Incompleta"
"1313",2019,"Santa Cruz","15 a 19","32 a 36","masculino",1,"Primaria/C. EGB Completa"
"1314",2019,"Santa Cruz","15 a 19","37 a 41","masculino",5,"Primaria/C. EGB Completa"
"1315",2019,"Santa Cruz","15 a 19","37 a 41","masculino",18,"Secundaria/Polimodal Incompleta"
"1316",2019,"Santa Cruz","15 a 19","37 a 41","masculino",54,"Secundaria/Polimodal Incompleta"
"1317",2019,"Santa Cruz","15 a 19","37 a 41","masculino",50,"Secundaria/Polimodal Incompleta"
"1318",2019,"Santa Cruz","15 a 19","42 y más","masculino",1,"Secundaria/Polimodal Incompleta"
"1319",2019,"Santa Cruz","15 a 19","42 y más","masculino",1,"Secundaria/Polimodal Incompleta"
"1320",2019,"Santa Cruz","15 a 19","37 a 41","masculino",1,"Secundaria/Polimodal Completa"
"1321",2019,"Santa Cruz","15 a 19","37 a 41","masculino",2,"Secundaria/Polimodal Completa"
"1322",2019,"Entre Ríos","35 a 39","28 a 31","masculino",2,"Secundaria/Polimodal Incompleta"
"1323",2019,"Entre Ríos","35 a 39","32 a 36","masculino",2,"Secundaria/Polimodal Incompleta"
"1324",2019,"Entre Ríos","35 a 39","32 a 36","masculino",6,"Secundaria/Polimodal Incompleta"
"1325",2019,"Entre Ríos","35 a 39","32 a 36","masculino",5,"Secundaria/Polimodal Incompleta"
"1326",2019,"Entre Ríos","35 a 39","32 a 36","masculino",3,"Secundaria/Polimodal Incompleta"
"1327",2019,"Entre Ríos","35 a 39","37 a 41","masculino",1,"Secundaria/Polimodal Incompleta"
"1328",2019,"Entre Ríos","35 a 39","37 a 41","masculino",5,"Secundaria/Polimodal Incompleta"
"1329",2019,"Entre Ríos","35 a 39","37 a 41","masculino",26,"Secundaria/Polimodal Incompleta"
"1330",2019,"Entre Ríos","35 a 39","37 a 41","masculino",65,"Secundaria/Polimodal Incompleta"
"1331",2019,"Entre Ríos","35 a 39","37 a 41","masculino",59,"Secundaria/Polimodal Incompleta"
"1332",2019,"Entre Ríos","35 a 39","24 a 27","masculino",1,"Secundaria/Polimodal Completa"
"1333",2019,"Entre Ríos","35 a 39","24 a 27","masculino",2,"Secundaria/Polimodal Completa"
"1334",2019,"Entre Ríos","35 a 39","28 a 31","masculino",1,"Secundaria/Polimodal Completa"
"1335",2019,"Entre Ríos","35 a 39","28 a 31","masculino",2,"Secundaria/Polimodal Completa"
"1336",2019,"Santiago del Estero","35 a 39","37 a 41","masculino",49,"Terciaria/Universitaria Completa"
"1337",2019,"Santiago del Estero","40 a 44","28 a 31","masculino",1,"Primaria/C. EGB Completa"
"1338",2019,"Neuquén","40 a 44","32 a 36","masculino",1,"Terciaria/Universitaria Completa"
"1339",2019,"Neuquén","40 a 44","32 a 36","masculino",1,"Terciaria/Universitaria Completa"
"1340",2019,"Neuquén","40 a 44","37 a 41","masculino",1,"Terciaria/Universitaria Completa"
"1341",2019,"Neuquén","40 a 44","37 a 41","masculino",18,"Terciaria/Universitaria Completa"
"1342",2019,"Chaco","40 a 44","37 a 41","masculino",3,"Terciaria/Universitaria Completa"
"1343",2019,"Santa Fe","20 a 24","32 a 36","masculino",17,"Primaria/C. EGB Completa"
"1344",2019,"Santiago del Estero","20 a 24","37 a 41","masculino",256,"Secundaria/Polimodal Completa"
"1345",2019,"Santiago del Estero","20 a 24","42 y más","masculino",1,"Secundaria/Polimodal Completa"
"1346",2019,"Santa Cruz","20 a 24","37 a 41","masculino",8,"Primaria/C. EGB Incompleta"
"1347",2019,"Santa Cruz","20 a 24","32 a 36","masculino",1,"Primaria/C. EGB Completa"
"1348",2019,"Santa Cruz","20 a 24","37 a 41","masculino",14,"Primaria/C. EGB Completa"
"1349",2019,"Santa Cruz","20 a 24","37 a 41","masculino",33,"Primaria/C. EGB Completa"
"1350",2019,"Santa Cruz","20 a 24","37 a 41","masculino",28,"Primaria/C. EGB Completa"
"1351",2019,"Santa Cruz","20 a 24","42 y más","masculino",1,"Primaria/C. EGB Completa"
"1352",2019,"Tucumán","20 a 24","32 a 36","masculino",11,"Secundaria/Polimodal Completa"
"1353",2019,"San Juan","25 a 29","37 a 41","masculino",3,"Primaria/C. EGB Incompleta"
"1354",2019,"Formosa","25 a 29","37 a 41","femenino",23,"Secundaria/Polimodal Completa"
"1355",2019,"Formosa","25 a 29","42 y más","femenino",1,"Secundaria/Polimodal Completa"
"1356",2019,"Entre Ríos","40 a 44","32 a 36","masculino",1,"Terciaria/Universitaria Completa"
"1357",2019,"Entre Ríos","40 a 44","37 a 41","masculino",3,"Terciaria/Universitaria Completa"
"1358",2019,"Entre Ríos","40 a 44","37 a 41","masculino",19,"Terciaria/Universitaria Completa"
"1359",2019,"Entre Ríos","40 a 44","37 a 41","masculino",48,"Terciaria/Universitaria Completa"
"1360",2019,"Entre Ríos","40 a 44","37 a 41","masculino",31,"Terciaria/Universitaria Completa"
"1361",2019,"Entre Ríos","40 a 44","Sin especif","masculino",1,"Terciaria/Universitaria Completa"
"1362",2019,"Entre Ríos","40 a 44","Sin especif","masculino",1,"Terciaria/Universitaria Completa"
"1363",2019,"Entre Ríos","De 45 y más","32 a 36","masculino",1,"Primaria/C. EGB Completa"
"1364",2019,"Entre Ríos","De 45 y más","37 a 41","masculino",1,"Primaria/C. EGB Completa"
"1365",2019,"Entre Ríos","De 45 y más","37 a 41","masculino",1,"Primaria/C. EGB Completa"
"1366",2019,"Entre Ríos","De 45 y más","37 a 41","masculino",3,"Primaria/C. EGB Completa"
"1367",2019,"Entre Ríos","De 45 y más","37 a 41","masculino",1,"Secundaria/Polimodal Incompleta"
"1368",2019,"Entre Ríos","De 45 y más","37 a 41","masculino",1,"Secundaria/Polimodal Incompleta"
"1369",2019,"Entre Ríos","De 45 y más","37 a 41","masculino",1,"Secundaria/Polimodal Completa"
"1370",2019,"Entre Ríos","De 45 y más","37 a 41","masculino",3,"Terciaria/Universitaria Completa"
"1371",2019,"Entre Ríos","35 a 39","37 a 41","masculino",148,"Secundaria/Polimodal Completa"
"1372",2019,"Entre Ríos","35 a 39","37 a 41","masculino",136,"Secundaria/Polimodal Completa"
"1373",2019,"Entre Ríos","35 a 39","37 a 41","masculino",1,"Secundaria/Polimodal Completa"
"1374",2019,"Entre Ríos","35 a 39","42 y más","masculino",1,"Secundaria/Polimodal Completa"
"1375",2019,"Entre Ríos","35 a 39","32 a 36","masculino",1,"Terciaria/Universitaria Incompleta"
"1376",2019,"Entre Ríos","35 a 39","32 a 36","masculino",1,"Terciaria/Universitaria Incompleta"
"1377",2019,"Entre Ríos","35 a 39","32 a 36","masculino",1,"Terciaria/Universitaria Incompleta"
"1378",2019,"Entre Ríos","35 a 39","37 a 41","masculino",2,"Terciaria/Universitaria Incompleta"
"1379",2019,"Entre Ríos","35 a 39","37 a 41","masculino",6,"Terciaria/Universitaria Incompleta"
"1380",2019,"Entre Ríos","35 a 39","37 a 41","masculino",21,"Terciaria/Universitaria Incompleta"
"1381",2019,"Entre Ríos","35 a 39","37 a 41","masculino",18,"Terciaria/Universitaria Incompleta"
"1382",2019,"Entre Ríos","35 a 39","28 a 31","masculino",1,"Terciaria/Universitaria Completa"
"1383",2019,"Entre Ríos","35 a 39","32 a 36","masculino",1,"Terciaria/Universitaria Completa"
"1384",2019,"Entre Ríos","35 a 39","37 a 41","masculino",1,"Terciaria/Universitaria Completa"
"1385",2019,"Entre Ríos","40 a 44","37 a 41","masculino",1,"Primaria/C. EGB Incompleta"
